comunidad_autonoma,edad,genero,actividad_fisica,asistencia_cine,asistencia_directos,asistencia_cultural,asistencia_deporte,dias_alta_contaminacion,homicidios_100mhabit,criminalidad_1000habit,estudios,estado_civil,horasTrabajadas_mes,salario_anual,satisf_hospitales,satisf_dentistas,satisf_especialistas,satisf_medGeneral,frecuencia_felicidad
Murcia. Región de,20,,nivel_bajo,no,no,si,si,20.7544,1.1692,37.3943,primero_secundaria,soltero/a,193.2531,21764.9183,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Murcia. Región de,49,,nivel_bajo,no,no,no,no,20.5247,1.287,31.6239,segundo_secundaria_profesional,casado/a,217.8865,26595.2736,hospitales_satisfecho/a,dentistas_muy_insatisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Murcia. Región de,66,,nivel_moderado,no,no,si,si,21.8791,0.9594,43.0646,estudios_primarios_incompletos,soltero/a,116.9922,20734.3858,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Murcia. Región de,46,,nivel_alto,no,no,no,no,22.2725,0.9271,58.5863,primero_secundaria,casado/a,121.9776,24181.5135,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Murcia. Región de,37,,nivel_moderado,no,no,no,no,22.9995,0.9494,39.8076,primero_secundaria,soltero/a,115.0203,30597.9667,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Murcia. Región de,10,,nivel_moderado,no,no,no,no_puede,20.8211,1.1222,44.6263,primero_secundaria,divorciado/a,152.7679,17896.0825,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_muy_insatisfecho/a,medGeneral_satisfecho/a,algunas_veces
Murcia. Región de,33,,nivel_bajo,no,no,no_puede,si,23.16,0.9965,36.3275,educacion_superior,soltero/a,101.9068,17459.9239,hospitales_muy_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Murcia. Región de,80,,nivel_bajo,no_puede,no,no,no,21.3187,0.8283,47.0686,educacion_superior,soltero/a,194.8773,31625.8228,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Murcia. Región de,58,,nivel_bajo,no,no,si,no,24.8941,1.2073,49.1194,segundo_secundaria_general,casado/a,124.2444,30617.2258,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Murcia. Región de,40,,nivel_moderado,no,si,si,no,23.2769,0.9517,43.5951,educacion_superior,soltero/a,180.3216,23656.3577,hospitales_satisfecho/a,dentistas_neutral,especialistas_neutral,medGeneral_muy_satisfecho/a,muy_a_menudo
Murcia. Región de,45,,nivel_moderado,no,si,no_puede,si,24.948,1.0731,35.059,educacion_superior,casado/a,132.9174,30287.0974,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Murcia. Región de,37,,nivel_bajo,no,no,no,si,23.9328,1.0621,46.1007,segundo_secundaria_general,soltero/a,136.8543,32182.3671,hospitales_neutral,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Murcia. Región de,62,,nivel_bajo,si,no,no,no,24.8835,1.1623,58.8233,primero_secundaria,soltero/a,166.4109,15427.3201,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Murcia. Región de,37,,nivel_bajo,no,si,si,no,21.0546,0.6471,51.9155,primero_secundaria,soltero/a,166.5584,24277.1084,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,25,hombre,nivel_moderado,no,si,no,no,4.2425,0.6819,40.0196,primero_secundaria,soltero/a,163.4139,28436.7883,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Rioja. La,21,hombre,nivel_moderado,no,no,si,si,0.0,0.9471,27.1136,segundo_secundaria_general,casado/a,165.1092,24188.2796,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,66,hombre,nivel_bajo,no,no,no,si,0.0,1.0918,17.9729,primero_secundaria,casado/a,157.4717,18147.2273,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,13,hombre,nivel_bajo,no,no,si,no,0.585,0.783,53.9645,primero_secundaria,soltero/a,191.8565,24018.454,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Rioja. La,57,hombre,nivel_alto,no,si,si,no,0.1451,0.9732,37.4944,educacion_superior,casado/a,170.6643,20892.3115,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,86,mujer,nivel_bajo,no,no,si,no,0.9998,1.1644,45.5474,segundo_secundaria_profesional,soltero/a,75.4736,26217.5765,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,61,hombre,nivel_alto,si,no,no,si,0.0,1.0411,78.399,primero_secundaria,viudo/a,114.4961,34834.3846,hospitales_neutral,dentistas_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,muy_a_menudo
Rioja. La,45,mujer,nivel_alto,no,no,no,no,0.0,0.7373,15.2139,primero_secundaria,soltero/a,181.4068,23131.9898,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,muy_a_menudo
Rioja. La,46,hombre,nivel_bajo,si,si,si,no,0.0,1.2733,30.9403,primero_secundaria,soltero/a,133.8379,25467.5694,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,77,hombre,nivel_bajo,no,no_puede,si,no,0.9453,0.8984,30.7006,primero_secundaria,soltero/a,105.8684,28348.0686,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,muy_a_menudo
Rioja. La,65,hombre,nivel_moderado,si,si,no,no,0.9893,0.571,35.9655,educacion_superior,soltero/a,160.299,17716.1145,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Rioja. La,44,mujer,nivel_bajo,si,no,no,no_puede,0.0,1.4033,32.5121,analfabetos,soltero/a,137.0886,31135.0682,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,90,hombre,nivel_moderado,no,no_puede,si,no,0.0,0.7569,23.7301,educacion_superior,soltero/a,167.3265,40083.7822,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,40,mujer,nivel_moderado,no,no,no,no,0.0,0.9446,18.7202,educacion_superior,soltero/a,173.2032,20171.8662,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_insatisfecho/a,medGeneral_neutral,algunas_veces
Rioja. La,43,hombre,nivel_bajo,no,no,si,no,1.8024,0.8492,43.5059,educacion_superior,soltero/a,176.2505,40636.3185,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Rioja. La,70,mujer,nivel_moderado,si,si,si,si,0.0,1.0459,53.5208,primero_secundaria,casado/a,161.079,24531.5913,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,37,hombre,nivel_bajo,si,si,no,no,0.7311,0.7844,28.5759,primero_secundaria,soltero/a,100.6308,14474.896,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Rioja. La,47,hombre,nivel_alto,si,no,si,no,1.0329,0.8453,34.3375,primaria,casado/a,156.7373,16106.7003,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,84,mujer,nivel_bajo,no,no,no,no,0.0,0.809,31.9889,primero_secundaria,soltero/a,198.5118,24680.1839,hospitales_muy_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,35,mujer,nivel_alto,no,si,si,no,0.0,1.4478,32.4515,segundo_secundaria_general,soltero/a,64.3816,20566.1604,hospitales_satisfecho/a,dentistas_insatisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Rioja. La,26,hombre,nivel_bajo,no,no,no,si,2.6152,0.7464,27.3919,primaria,soltero/a,100.2962,21843.6752,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Rioja. La,37,hombre,nivel_alto,no_puede,si,no,no,1.1878,1.0462,42.6348,estudios_primarios_incompletos,casado/a,164.5078,15953.2026,hospitales_muy_insatisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Rioja. La,74,mujer,nivel_bajo,no,no,si,no,0.333,0.6761,30.3299,primero_secundaria,casado/a,149.8349,21309.6806,hospitales_satisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,31,mujer,nivel_alto,no,no,no,no,7.1857,0.4786,34.6054,primaria,soltero/a,159.1828,19540.415,hospitales_satisfecho/a,dentistas_neutral,especialistas_neutral,medGeneral_insatisfecho/a,muy_a_menudo
Rioja. La,39,hombre,nivel_moderado,no,no,si,no,0.0,0.9853,43.1316,primero_secundaria,soltero/a,141.7456,24162.3548,hospitales_neutral,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,35,mujer,nivel_alto,si,no,no,no,2.5638,0.7934,48.1835,primero_secundaria,casado/a,149.7133,34365.7039,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,14,hombre,nivel_moderado,si,no,no,no,1.321,0.7872,47.2672,primero_secundaria,casado/a,133.687,23707.3602,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Rioja. La,11,mujer,nivel_bajo,no,si,si,no,1.5531,0.9709,36.5271,primero_secundaria,divorciado/a,177.1364,24574.0856,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,52,hombre,nivel_bajo,no,si,si,no,1.1105,0.9845,60.1404,primero_secundaria,casado/a,167.6433,24282.2941,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_insatisfecho/a,medGeneral_neutral,muy_a_menudo
Rioja. La,65,hombre,nivel_bajo,si,no,no_puede,si,6.0372,0.7071,31.644,segundo_secundaria_profesional,casado/a,175.5554,21604.8596,hospitales_satisfecho/a,dentistas_muy_insatisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,52,hombre,nivel_bajo,si,no,si,no,1.5712,1.1482,42.3765,educacion_superior,soltero/a,70.7531,29329.5692,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,46,mujer,nivel_alto,no,no,si,no,0.0,1.1809,55.2414,segundo_secundaria_profesional,soltero/a,110.8167,31807.3674,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,10,mujer,nivel_moderado,no,no,si,si,2.4345,0.9043,47.0867,educacion_superior,viudo/a,124.0902,24833.0893,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_insatisfecho/a,muy_a_menudo
Rioja. La,49,hombre,nivel_moderado,si,no,no,si,0.0,0.96,22.6503,primero_secundaria,casado/a,134.1541,23490.4419,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,52,hombre,nivel_bajo,si,no_puede,no,si,0.5392,0.9589,33.9486,segundo_secundaria_general,casado/a,160.9499,16024.3443,hospitales_neutral,dentistas_satisfecho/a,especialistas_insatisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Rioja. La,52,hombre,nivel_bajo,no,no,no_puede,no_puede,0.0,0.8229,65.5491,educacion_superior,casado/a,167.3014,24890.2354,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Rioja. La,62,hombre,nivel_bajo,no,no,si,si,1.1813,1.2765,28.0952,segundo_secundaria_general,soltero/a,150.7217,24254.3205,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,51,hombre,nivel_alto,no,no,no,no,0.0,0.7933,44.636,educacion_superior,casado/a,188.7692,36401.9609,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Rioja. La,55,hombre,nivel_moderado,no,no,no,no,1.4544,1.3821,39.1239,primero_secundaria,viudo/a,149.882,16827.1668,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,57,mujer,nivel_alto,no,no,no,no,0.0,0.5864,44.8459,primero_secundaria,soltero/a,167.8782,24952.9215,hospitales_neutral,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_muy_insatisfecho/a,muy_a_menudo
Rioja. La,45,hombre,nivel_moderado,si,no,si,si,2.4885,0.8098,40.1765,primero_secundaria,viudo/a,201.5255,20313.9487,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Rioja. La,40,mujer,nivel_bajo,no,no_puede,no,no,2.4398,1.1193,34.175,educacion_superior,casado/a,219.1377,22181.752,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,11,mujer,nivel_moderado,no,no_puede,si,si,0.0,0.7738,34.8101,segundo_secundaria_general,casado/a,125.9326,31192.9462,hospitales_satisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,45,hombre,nivel_alto,no,no,si,no,0.0,0.8937,26.6754,primero_secundaria,soltero/a,170.1932,23538.2906,hospitales_neutral,dentistas_satisfecho/a,especialistas_neutral,medGeneral_neutral,algunas_veces
Rioja. La,54,hombre,nivel_moderado,no,si,si,no,2.2915,0.7295,52.5002,primero_secundaria,soltero/a,215.1014,19090.1396,hospitales_satisfecho/a,dentistas_neutral,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Rioja. La,57,mujer,nivel_moderado,si,no,no,si,4.0179,1.2599,38.9022,primero_secundaria,viudo/a,129.9549,26023.4191,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,10,hombre,nivel_moderado,no,si,si,no,0.0535,0.7228,38.334,educacion_superior,soltero/a,172.5735,17913.0558,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,62,hombre,nivel_bajo,no,no,no,no,0.0,1.121,42.5108,educacion_superior,casado/a,199.3152,13739.3804,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,14,hombre,nivel_moderado,si,si,si,si,1.0692,0.6329,51.3956,primero_secundaria,casado/a,177.1841,25718.7337,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_insatisfecho/a,muy_a_menudo
Rioja. La,31,mujer,nivel_moderado,si,si,no,no,2.0074,1.1395,55.9543,educacion_superior,soltero/a,68.6023,31093.1641,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Rioja. La,60,hombre,nivel_moderado,si,si,no_puede,no,1.0093,0.868,23.5943,educacion_superior,soltero/a,121.8629,23972.7251,hospitales_neutral,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,65,mujer,nivel_alto,si,si,si,no,0.0,1.0469,38.1313,educacion_superior,soltero/a,153.8358,27484.6605,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_neutral,algunas_veces
Rioja. La,73,mujer,nivel_moderado,si,no,no,no,0.8246,1.0421,44.5916,segundo_secundaria_general,soltero/a,0.0,19339.8916,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_muy_insatisfecho/a,muy_a_menudo
Rioja. La,47,mujer,nivel_moderado,no,no,no,no,0.1966,0.6653,33.7258,educacion_superior,soltero/a,222.2493,30489.2417,hospitales_neutral,dentistas_neutral,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,40,hombre,nivel_bajo,si,no,si,no,0.0,0.837,43.0612,primero_secundaria,soltero/a,182.8447,36515.9623,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,17,hombre,nivel_moderado,no,no,si,no,0.1468,0.8875,41.6747,educacion_superior,casado/a,110.4862,20302.7483,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Rioja. La,20,hombre,nivel_moderado,no,si,no,no,4.8583,1.0946,31.7996,primero_secundaria,soltero/a,171.8288,21375.182,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Rioja. La,44,hombre,nivel_bajo,no,si,no,no,3.8478,1.0672,78.9794,segundo_secundaria_general,divorciado/a,162.4262,36379.0693,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,54,mujer,nivel_moderado,no,si,si,no,0.2991,0.9811,33.2223,primero_secundaria,casado/a,91.4521,19245.5524,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Rioja. La,64,hombre,nivel_bajo,si,si,no,si,1.4612,1.3024,37.9931,primero_secundaria,casado/a,168.3376,20847.0322,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,nunca
Rioja. La,49,mujer,nivel_moderado,no,si,si,no,2.1983,0.9779,33.3948,educacion_superior,soltero/a,151.7622,19336.5632,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,61,hombre,nivel_alto,no,no,si,no,0.0,1.3161,37.3731,segundo_secundaria_profesional,soltero/a,189.041,25699.8506,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,14,hombre,nivel_bajo,si,no,si,si,2.6961,0.8738,49.6473,educacion_superior,soltero/a,172.9902,26132.8025,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,48,hombre,nivel_alto,si,no,si,no,0.0,1.0264,52.8121,primero_secundaria,soltero/a,184.1774,17658.9269,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Rioja. La,55,hombre,nivel_bajo,si,no,no,si,0.0,1.2377,48.7618,primaria,casado/a,178.0254,15498.8212,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Rioja. La,63,hombre,nivel_alto,no,no,si,no,1.8875,1.0648,40.866,segundo_secundaria_general,casado/a,126.7327,17153.3184,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,67,hombre,nivel_alto,si,no,no,no,3.554,0.9659,41.1212,segundo_secundaria_profesional,casado/a,138.2992,29635.5203,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,76,hombre,nivel_moderado,si,si,no,no,1.5008,1.0154,34.9548,educacion_superior,casado/a,120.1576,31771.5893,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,67,mujer,nivel_moderado,no,no,si,no,0.4562,0.922,58.5194,segundo_secundaria_general,soltero/a,143.8404,12932.2828,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,37,hombre,nivel_moderado,no,si,si,no,0.7459,0.6166,45.0345,educacion_superior,casado/a,206.582,19463.7243,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,29,mujer,nivel_bajo,no,si,si,no,1.8364,0.9024,35.1563,educacion_superior,casado/a,106.72,26017.0706,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,87,mujer,nivel_moderado,no,no,si,no,0.0,1.0723,34.482,segundo_secundaria_profesional,divorciado/a,113.0533,28870.1132,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,51,hombre,nivel_bajo,no,no_puede,si,no,1.0835,0.802,46.6923,segundo_secundaria_profesional,soltero/a,144.5005,18060.3246,hospitales_neutral,dentistas_satisfecho/a,especialistas_insatisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Rioja. La,35,hombre,nivel_bajo,no,si,no,no,2.2717,0.9431,46.7459,segundo_secundaria_general,casado/a,149.9733,20411.328,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_insatisfecho/a,medGeneral_muy_insatisfecho/a,algunas_veces
Rioja. La,88,hombre,nivel_bajo,no,no,no,no,2.221,0.883,54.7062,segundo_secundaria_general,soltero/a,164.202,19100.5599,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Rioja. La,28,hombre,nivel_moderado,no,no,no,no,4.4574,0.4932,31.5142,primaria,casado/a,180.1253,17916.5689,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
