comunidad_autonoma,edad,genero,actividad_fisica,asistencia_cine,asistencia_directos,asistencia_cultural,asistencia_deporte,dias_alta_contaminacion,estudios,estado_civil,horasTrabajadas_mes,salario_anual,satisf_hospitales,satisf_dentistas,satisf_especialistas,satisf_medGeneral,percepcion_seguridad
Murcia. Región de,33,,nivel_bajo,no,no,no_puede,si,23.16,educacion_superior,soltero/a,101.9068,17459.9239,muy_satisfecho/a,muy_satisfecho/a,neutral,satisfecho/a,7.411751457031194
Murcia. Región de,80,,nivel_bajo,no_puede,no,no,no,21.3187,educacion_superior,soltero/a,194.8773,31625.8228,neutral,satisfecho/a,satisfecho/a,muy_satisfecho/a,7.013736217309995
Murcia. Región de,58,,nivel_bajo,no,no,si,no,24.8941,segundo_secundaria_general,casado/a,124.2444,30617.2258,muy_satisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,6.611523926167466
Murcia. Región de,40,,nivel_moderado,no,si,si,no,23.2769,educacion_superior,soltero/a,180.3216,23656.3577,satisfecho/a,neutral,neutral,muy_satisfecho/a,7.087691102816805
Murcia. Región de,45,,nivel_moderado,no,si,no_puede,si,24.948,educacion_superior,casado/a,132.9174,30287.0974,satisfecho/a,muy_satisfecho/a,satisfecho/a,muy_satisfecho/a,7.413736210826845
Murcia. Región de,37,,nivel_bajo,no,no,no,si,23.9328,segundo_secundaria_general,soltero/a,136.8543,32182.3671,neutral,neutral,satisfecho/a,satisfecho/a,6.87610879507857
Murcia. Región de,62,,nivel_bajo,si,no,no,no,24.8835,primero_secundaria,soltero/a,166.4109,15427.3201,insatisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,6.167071368654506
Murcia. Región de,37,,nivel_bajo,no,si,si,no,21.0546,primero_secundaria,soltero/a,166.5584,24277.1084,muy_satisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,6.917688212905849
Rioja. La,25,hombre,nivel_moderado,no,si,no,no,4.2425,primero_secundaria,soltero/a,163.4139,28436.7883,muy_insatisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,7.478697127399145
Rioja. La,21,hombre,nivel_moderado,no,no,si,si,0.0,segundo_secundaria_general,casado/a,165.1092,24188.2796,satisfecho/a,muy_satisfecho/a,muy_satisfecho/a,satisfecho/a,7.906864622613927
Rioja. La,66,hombre,nivel_bajo,no,no,no,si,0.0,primero_secundaria,casado/a,157.4717,18147.2273,satisfecho/a,neutral,satisfecho/a,satisfecho/a,8.24433748646122
Rioja. La,13,hombre,nivel_bajo,no,no,si,no,0.585,primero_secundaria,soltero/a,0.0,0.0,satisfecho/a,muy_satisfecho/a,satisfecho/a,muy_satisfecho/a,6.708464752940788
Rioja. La,57,hombre,nivel_alto,no,si,si,no,0.1451,educacion_superior,casado/a,170.6643,20892.3115,neutral,satisfecho/a,satisfecho/a,satisfecho/a,7.372500455745713
Rioja. La,86,mujer,nivel_bajo,no,no,si,no,0.9998,segundo_secundaria_profesional_,soltero/a,75.4736,26217.5765,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,6.822311695976984
Rioja. La,61,hombre,nivel_alto,si,no,no,si,0.0,primero_secundaria,viudo/a,114.4961,34834.3846,neutral,satisfecho/a,neutral,muy_satisfecho/a,5.294615559202151
Rioja. La,45,mujer,nivel_alto,no,no,no,no,0.0,primero_secundaria,soltero/a,181.4068,23131.9898,satisfecho/a,satisfecho/a,neutral,muy_satisfecho/a,8.662151580042497
Rioja. La,46,hombre,nivel_bajo,si,si,si,no,0.0,primero_secundaria,soltero/a,133.8379,25467.5694,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.458675555164663
Rioja. La,77,hombre,nivel_bajo,no,no_puede,si,no,0.9453,primero_secundaria,soltero/a,105.8684,28348.0686,satisfecho/a,satisfecho/a,neutral,muy_satisfecho/a,7.76801920371183
Rioja. La,65,hombre,nivel_moderado,si,si,no,no,0.9893,educacion_superior,soltero/a,160.299,17716.1145,satisfecho/a,neutral,satisfecho/a,muy_satisfecho/a,7.7672977314265905
Rioja. La,44,mujer,nivel_bajo,si,no,no,no_puede,0.0,analfabetos,soltero/a,137.0886,31135.0682,satisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,7.277746143509402
Rioja. La,90,hombre,nivel_bajo,no,no_puede,si,no,0.0,educacion_superior,soltero/a,167.3265,40083.7822,muy_satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,8.225207695962261
Rioja. La,40,mujer,nivel_moderado,no,no,no,no,0.0,educacion_superior,soltero/a,173.2032,20171.8662,insatisfecho/a,satisfecho/a,insatisfecho/a,neutral,8.324163378579371
Rioja. La,43,hombre,nivel_bajo,no,no,si,no,1.8024,educacion_superior,soltero/a,176.2505,40636.3185,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.173438534785586
Rioja. La,70,mujer,nivel_moderado,si,si,si,si,0.0,primero_secundaria,casado/a,161.079,24531.5913,satisfecho/a,satisfecho/a,neutral,satisfecho/a,6.521808476883984
Rioja. La,37,hombre,nivel_bajo,si,si,no,no,0.7311,primero_secundaria,soltero/a,100.6308,14474.896,satisfecho/a,satisfecho/a,satisfecho/a,neutral,7.963610743678435
Rioja. La,47,hombre,nivel_alto,si,no,si,no,1.0329,primaria,casado/a,156.7373,16106.7003,satisfecho/a,muy_satisfecho/a,neutral,satisfecho/a,7.630196074349692
Rioja. La,84,mujer,nivel_bajo,no,no,no,no,0.0,primero_secundaria,soltero/a,198.5118,24680.1839,muy_satisfecho/a,neutral,satisfecho/a,satisfecho/a,7.775211518860182
Rioja. La,35,mujer,nivel_alto,no,si,si,no,0.0,segundo_secundaria_general,soltero/a,64.3816,20566.1604,satisfecho/a,insatisfecho/a,satisfecho/a,neutral,7.24543396617606
Rioja. La,26,hombre,nivel_bajo,no,no,no,si,2.6152,primaria,soltero/a,100.2962,21843.6752,satisfecho/a,satisfecho/a,satisfecho/a,neutral,8.052349401068607
Rioja. La,37,hombre,nivel_alto,no_puede,si,no,no,1.1878,estudios_primarios_incompletos,casado/a,164.5078,15953.2026,muy_insatisfecho/a,neutral,satisfecho/a,satisfecho/a,7.060222125280439
Rioja. La,74,mujer,nivel_bajo,no,no,si,no,0.333,primero_secundaria,casado/a,149.8349,21309.6806,satisfecho/a,neutral,muy_satisfecho/a,satisfecho/a,7.9627568349770375
Rioja. La,31,mujer,nivel_alto,no,no,no,no,7.1857,primaria,soltero/a,159.1828,19540.415,satisfecho/a,neutral,neutral,insatisfecho/a,7.9079163987110395
Rioja. La,39,hombre,nivel_moderado,no,no,si,no,0.0,primero_secundaria,soltero/a,141.7456,24162.3548,neutral,satisfecho/a,muy_satisfecho/a,satisfecho/a,7.0839640232892425
Rioja. La,35,mujer,nivel_alto,si,no,no,no,2.5638,primero_secundaria,casado/a,149.7133,34365.7039,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,6.986262831293908
Rioja. La,14,hombre,nivel_moderado,si,no,no,no,1.321,primero_secundaria,soltero/a,0.0,0.0,neutral,satisfecho/a,satisfecho/a,muy_satisfecho/a,7.036522098405806
Rioja. La,11,mujer,nivel_bajo,no,si,si,no,1.5531,primaria,soltero/a,0.0,0.0,muy_satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.422188612397915
Rioja. La,52,hombre,nivel_bajo,no,si,si,no,1.1105,primero_secundaria,casado/a,167.6433,24282.2941,satisfecho/a,satisfecho/a,muy_insatisfecho/a,neutral,6.242983996085064
Rioja. La,65,hombre,nivel_bajo,si,no,no_puede,si,6.0372,segundo_secundaria_profesional_,casado/a,175.5554,21604.8596,satisfecho/a,muy_insatisfecho/a,muy_satisfecho/a,satisfecho/a,7.873135178730269
Rioja. La,52,hombre,nivel_bajo,si,no,si,no,1.5712,educacion_superior,soltero/a,70.7531,29329.5692,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,6.992066139550497
Rioja. La,46,mujer,nivel_alto,no,no,si,no,0.0,segundo_secundaria_profesional_,soltero/a,110.8167,31807.3674,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,6.329548773229628
Rioja. La,10,mujer,nivel_moderado,no,no,si,si,2.4345,primaria,soltero/a,0.0,0.0,satisfecho/a,satisfecho/a,satisfecho/a,insatisfecho/a,6.952534635196903
Rioja. La,49,hombre,nivel_moderado,si,no,no,si,0.0,primero_secundaria,casado/a,134.1541,23490.4419,satisfecho/a,satisfecho/a,neutral,satisfecho/a,8.117477652663064
Rioja. La,52,hombre,nivel_bajo,si,no_puede,no,si,0.5392,segundo_secundaria_general,casado/a,160.9499,16024.3443,neutral,satisfecho/a,insatisfecho/a,muy_satisfecho/a,7.55929772965277
Rioja. La,52,hombre,nivel_bajo,no,no,no_puede,no_puede,0.0,educacion_superior,casado/a,167.3014,24890.2354,satisfecho/a,satisfecho/a,satisfecho/a,neutral,6.103584893646209
Rioja. La,62,hombre,nivel_bajo,no,no,si,si,1.1813,segundo_secundaria_general,soltero/a,150.7217,24254.3205,muy_insatisfecho/a,satisfecho/a,neutral,satisfecho/a,7.59691514985253
Rioja. La,51,hombre,nivel_alto,no,no,no,no,0.0,educacion_superior,casado/a,188.7692,36401.9609,satisfecho/a,satisfecho/a,satisfecho/a,muy_satisfecho/a,7.161876528098039
Rioja. La,55,hombre,nivel_moderado,no,no,no,no,1.4544,primero_secundaria,viudo/a,149.882,16827.1668,muy_satisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,6.967408929643816
Rioja. La,57,mujer,nivel_alto,no,no,no,no,0.0,primero_secundaria,soltero/a,167.8782,24952.9215,neutral,muy_satisfecho/a,neutral,muy_insatisfecho/a,7.3156655144158975
Rioja. La,45,hombre,nivel_moderado,si,no,si,si,2.4885,primero_secundaria,viudo/a,201.5255,20313.9487,neutral,satisfecho/a,satisfecho/a,neutral,7.369444931069198
Rioja. La,40,mujer,nivel_bajo,no,no_puede,no,no,2.4398,educacion_superior,casado/a,219.1377,22181.752,satisfecho/a,neutral,satisfecho/a,satisfecho/a,7.420817855387186
Rioja. La,11,mujer,nivel_moderado,no,no_puede,si,si,0.0,primaria,soltero/a,0.0,0.0,satisfecho/a,neutral,muy_satisfecho/a,satisfecho/a,7.663546512263958
Rioja. La,45,hombre,nivel_alto,no,no,si,no,0.0,primero_secundaria,soltero/a,170.1932,23538.2906,neutral,satisfecho/a,neutral,neutral,7.970920139850021
Rioja. La,54,hombre,nivel_moderado,no,si,si,no,2.2915,primero_secundaria,soltero/a,215.1014,19090.1396,satisfecho/a,neutral,neutral,satisfecho/a,6.823372218673763
Rioja. La,57,mujer,nivel_moderado,si,no,no,si,4.0179,primero_secundaria,viudo/a,129.9549,26023.4191,muy_satisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,7.075344555884977
Rioja. La,10,hombre,nivel_moderado,no,si,si,no,0.0535,primaria,soltero/a,0.0,0.0,satisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,7.529648402540668
Rioja. La,62,hombre,nivel_bajo,no,no,no,no,0.0,educacion_superior,casado/a,199.3152,13739.3804,satisfecho/a,muy_satisfecho/a,satisfecho/a,satisfecho/a,7.007004012850093
Rioja. La,14,hombre,nivel_moderado,si,si,si,si,1.0692,primero_secundaria,soltero/a,0.0,0.0,satisfecho/a,satisfecho/a,neutral,insatisfecho/a,6.954681153028153
Rioja. La,31,mujer,nivel_moderado,si,si,no,no,2.0074,educacion_superior,soltero/a,68.6023,31093.1641,neutral,satisfecho/a,satisfecho/a,satisfecho/a,6.3271245535288525
Rioja. La,60,hombre,nivel_moderado,si,si,no_puede,no,1.0093,educacion_superior,soltero/a,121.8629,23972.7251,neutral,satisfecho/a,neutral,satisfecho/a,8.143769423666637
Rioja. La,65,mujer,nivel_alto,si,si,si,no,0.0,educacion_superior,soltero/a,153.8358,27484.6605,satisfecho/a,satisfecho/a,neutral,neutral,7.282504992928541
Rioja. La,73,mujer,nivel_moderado,si,no,no,no,0.8246,segundo_secundaria_general,soltero/a,0.0,19339.8916,satisfecho/a,satisfecho/a,neutral,muy_insatisfecho/a,6.966650777613689
Rioja. La,47,mujer,nivel_moderado,no,no,no,no,0.1966,educacion_superior,soltero/a,222.2493,30489.2417,neutral,neutral,neutral,satisfecho/a,7.803293625306195
Rioja. La,40,hombre,nivel_bajo,si,no,si,no,0.0,primero_secundaria,soltero/a,182.8447,36515.9623,neutral,satisfecho/a,satisfecho/a,satisfecho/a,7.2051234938211675
Rioja. La,17,hombre,nivel_moderado,no,no,si,no,0.1468,segundo_secundaria_general,soltero/a,110.4862,20302.7483,satisfecho/a,satisfecho/a,satisfecho/a,muy_satisfecho/a,7.233657363113712
Rioja. La,20,hombre,nivel_moderado,no,si,no,no,4.8583,primero_secundaria,soltero/a,171.8288,21375.182,satisfecho/a,neutral,satisfecho/a,satisfecho/a,7.557954798520013
Rioja. La,44,hombre,nivel_bajo,no,si,no,no,3.8478,segundo_secundaria_general,divorciado/a,162.4262,36379.0693,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,5.2451863642187515
Rioja. La,54,mujer,nivel_moderado,no,si,si,no,0.2991,primero_secundaria,casado/a,91.4521,19245.5524,neutral,satisfecho/a,satisfecho/a,satisfecho/a,7.577620189936218
Rioja. La,64,hombre,nivel_bajo,si,si,no,si,1.4612,primero_secundaria,casado/a,168.3376,20847.0322,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.08660412578653
Rioja. La,49,mujer,nivel_moderado,no,si,si,no,2.1983,educacion_superior,soltero/a,151.7622,19336.5632,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.571623892038214
Rioja. La,61,hombre,nivel_alto,no,no,si,no,0.0,segundo_secundaria_profesional_,soltero/a,189.041,25699.8506,neutral,satisfecho/a,satisfecho/a,satisfecho/a,7.106411487839712
Rioja. La,14,hombre,nivel_bajo,si,no,si,si,2.6961,primero_secundaria,soltero/a,0.0,0.0,satisfecho/a,satisfecho/a,neutral,satisfecho/a,6.850034965523173
Rioja. La,48,hombre,nivel_alto,si,no,si,no,0.0,primero_secundaria,soltero/a,184.1774,17658.9269,satisfecho/a,satisfecho/a,satisfecho/a,neutral,6.572349004530959
Rioja. La,55,hombre,nivel_bajo,si,no,no,si,0.0,primaria,casado/a,178.0254,15498.8212,neutral,satisfecho/a,satisfecho/a,neutral,6.605095992716382
Rioja. La,63,hombre,nivel_alto,no,no,si,no,1.8875,segundo_secundaria_general,casado/a,126.7327,17153.3184,muy_insatisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.132985273547211
Rioja. La,67,hombre,nivel_alto,si,no,no,no,3.554,segundo_secundaria_profesional_,casado/a,138.2992,29635.5203,muy_satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.198834801895836
Rioja. La,76,hombre,nivel_bajo,si,si,no,no,1.5008,educacion_superior,casado/a,120.1576,31771.5893,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.464677075548461
Rioja. La,67,mujer,nivel_moderado,no,no,si,no,0.4562,segundo_secundaria_general,soltero/a,143.8404,12932.2828,neutral,satisfecho/a,satisfecho/a,satisfecho/a,6.372786653432561
Rioja. La,37,hombre,nivel_moderado,no,si,si,no,0.7459,educacion_superior,casado/a,206.582,19463.7243,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.282369681812961
Rioja. La,29,mujer,nivel_bajo,no,si,si,no,1.8364,educacion_superior,casado/a,106.72,26017.0706,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.544372086232918
Rioja. La,87,mujer,nivel_bajo,no,no,si,no,0.0,segundo_secundaria_profesional_,divorciado/a,113.0533,28870.1132,satisfecho/a,neutral,satisfecho/a,satisfecho/a,7.442921628764905
Rioja. La,51,hombre,nivel_bajo,no,no_puede,si,no,1.0835,segundo_secundaria_profesional_,soltero/a,144.5005,18060.3246,neutral,satisfecho/a,insatisfecho/a,satisfecho/a,7.053225011394856
Rioja. La,35,hombre,nivel_bajo,no,si,no,no,2.2717,segundo_secundaria_general,casado/a,149.9733,20411.328,satisfecho/a,satisfecho/a,insatisfecho/a,muy_insatisfecho/a,6.93861002151386
Rioja. La,88,hombre,nivel_bajo,no,no,no,no,2.221,segundo_secundaria_general,soltero/a,164.202,19100.5599,satisfecho/a,satisfecho/a,neutral,satisfecho/a,6.5924146257545555
Rioja. La,28,hombre,nivel_moderado,no,no,no,no,4.4574,primaria,casado/a,180.1253,17916.5689,satisfecho/a,muy_satisfecho/a,neutral,satisfecho/a,8.049287406119646
Rioja. La,26,mujer,nivel_moderado,no,no_puede,no,no,0.0,educacion_superior,casado/a,123.2242,23844.261,neutral,satisfecho/a,satisfecho/a,satisfecho/a,8.64393425422628
Rioja. La,83,mujer,nivel_bajo,si,no_puede,no,no,2.6324,primero_secundaria,viudo/a,164.3239,25567.8543,satisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,8.405468531592085
Rioja. La,45,hombre,nivel_alto,no,si,si,no,1.285,segundo_secundaria_general,casado/a,193.095,19384.6329,satisfecho/a,insatisfecho/a,satisfecho/a,satisfecho/a,7.247167542167244
Rioja. La,60,mujer,nivel_bajo,si,no,no,si,0.0,primero_secundaria,soltero/a,150.9174,26127.6587,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,6.788560352770066
Rioja. La,54,hombre,nivel_moderado,si,no,si,no,2.9639,primero_secundaria,casado/a,172.2059,30785.5986,satisfecho/a,satisfecho/a,neutral,satisfecho/a,7.267418872837117
Rioja. La,32,hombre,nivel_alto,no,no,no,si,0.9349,segundo_secundaria_general,soltero/a,197.4381,27491.8745,satisfecho/a,neutral,satisfecho/a,neutral,8.32638847336049
Rioja. La,64,hombre,nivel_moderado,no,no_puede,no,si,0.0,primero_secundaria,casado/a,124.9744,25913.4494,muy_satisfecho/a,neutral,satisfecho/a,satisfecho/a,7.772702130692121
Rioja. La,64,mujer,nivel_moderado,si,no,si,no_puede,0.2615,primero_secundaria,casado/a,120.3837,28370.0067,muy_satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.173964754294649
Rioja. La,61,mujer,nivel_bajo,si,no,si,no_puede,2.9465,primero_secundaria,divorciado/a,144.2024,26194.4971,satisfecho/a,satisfecho/a,neutral,neutral,5.921315518218926
Rioja. La,81,mujer,nivel_bajo,no,no,no,si,4.6847,educacion_superior,casado/a,138.0209,29258.554,muy_satisfecho/a,satisfecho/a,satisfecho/a,muy_satisfecho/a,6.804867649228651
Rioja. La,56,mujer,nivel_bajo,no,si,si,no,0.0,educacion_superior,casado/a,163.3843,21216.1253,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,6.551582758089802
Rioja. La,77,hombre,nivel_bajo,no,si,no,no,1.1033,educacion_superior,casado/a,184.5918,11439.3797,satisfecho/a,insatisfecho/a,muy_satisfecho/a,satisfecho/a,7.673089621189861
Rioja. La,71,hombre,nivel_bajo,no,si,no,no,4.0487,segundo_secundaria_general,divorciado/a,92.8457,33820.9613,satisfecho/a,neutral,muy_satisfecho/a,muy_satisfecho/a,7.986561257070093
Rioja. La,65,mujer,nivel_alto,si,si,si,no,1.2947,educacion_superior,casado/a,170.3877,18482.7386,muy_satisfecho/a,muy_satisfecho/a,neutral,satisfecho/a,7.292333867613937
Rioja. La,43,hombre,nivel_moderado,si,no,no,si,0.0,educacion_superior,casado/a,198.258,25209.7702,neutral,satisfecho/a,neutral,satisfecho/a,8.272584895034433
Rioja. La,50,mujer,nivel_moderado,no,si,no,si,1.212,segundo_secundaria_general,casado/a,152.6535,26013.5044,muy_satisfecho/a,satisfecho/a,muy_satisfecho/a,neutral,7.227090911052164
Rioja. La,61,mujer,nivel_alto,si,si,no,si,0.0,primero_secundaria,casado/a,89.2534,32947.6784,satisfecho/a,muy_satisfecho/a,satisfecho/a,satisfecho/a,7.282732833117718
Rioja. La,46,hombre,nivel_moderado,si,si,si,no,1.5745,segundo_secundaria_profesional_,soltero/a,215.1786,19937.0401,satisfecho/a,satisfecho/a,neutral,neutral,8.333231114085217
Rioja. La,72,hombre,nivel_moderado,no,no,si,no,0.0,primero_secundaria,casado/a,112.1917,25353.9221,muy_satisfecho/a,neutral,neutral,muy_satisfecho/a,7.824552882541467
Rioja. La,75,mujer,nivel_moderado,si,no,si,no,2.6699,primero_secundaria,casado/a,149.6048,17077.9706,satisfecho/a,muy_insatisfecho/a,satisfecho/a,satisfecho/a,8.153184891320768
Rioja. La,26,hombre,nivel_bajo,no,si,no_puede,no,2.7861,primero_secundaria,soltero/a,124.7997,12219.9395,neutral,satisfecho/a,satisfecho/a,satisfecho/a,6.898660145524354
Rioja. La,10,hombre,nivel_moderado,no,si,no,no,0.3644,primaria,soltero/a,0.0,0.0,satisfecho/a,satisfecho/a,muy_satisfecho/a,satisfecho/a,7.661058581157706
Rioja. La,35,hombre,nivel_bajo,si,no_puede,si,no,0.1671,primero_secundaria,soltero/a,134.6217,19712.3525,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.835506209004674
Rioja. La,37,mujer,nivel_moderado,no,si,no,no,4.4882,primero_secundaria,casado/a,183.1899,19726.0386,satisfecho/a,satisfecho/a,satisfecho/a,neutral,7.401256429335149
Rioja. La,48,mujer,nivel_moderado,no,si,si,no,1.24,primaria,soltero/a,134.4738,27210.5985,neutral,insatisfecho/a,neutral,satisfecho/a,7.455828122352935
Rioja. La,40,hombre,nivel_moderado,si,no,si,no,0.7204,segundo_secundaria_general,divorciado/a,195.5476,34555.9433,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.334749606711435
Rioja. La,54,mujer,nivel_bajo,si,no,no,no,2.0176,segundo_secundaria_general,casado/a,75.9375,33234.7657,satisfecho/a,satisfecho/a,neutral,insatisfecho/a,8.864996209356383
Rioja. La,33,mujer,nivel_bajo,no,no,si,no,0.0,primero_secundaria,soltero/a,196.7059,22777.31,muy_satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.2343878948483376
Rioja. La,71,mujer,nivel_bajo,si,si,si,no_puede,4.0116,educacion_superior,soltero/a,102.0727,7282.631,satisfecho/a,satisfecho/a,neutral,satisfecho/a,7.44543658006687
Rioja. La,50,hombre,nivel_bajo,no,no,si,no,3.2984,primaria,soltero/a,97.734,28360.8775,satisfecho/a,muy_satisfecho/a,satisfecho/a,satisfecho/a,7.060956452359594
Rioja. La,46,hombre,nivel_moderado,no,no,no_puede,no,0.5842,educacion_superior,casado/a,141.4264,23350.0398,satisfecho/a,satisfecho/a,neutral,neutral,7.828858595056752
Rioja. La,41,mujer,nivel_alto,no,no,si,si,0.0,segundo_secundaria_general,viudo/a,180.7919,33346.089,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,7.434474873879973
Rioja. La,62,hombre,nivel_moderado,no,no,no,no,0.0,primero_secundaria,soltero/a,144.6512,38325.9665,satisfecho/a,satisfecho/a,neutral,satisfecho/a,6.585617542356644
Rioja. La,57,mujer,nivel_bajo,no,no,si,no,1.3198,segundo_secundaria_profesional_,casado/a,140.4288,17394.4539,satisfecho/a,muy_satisfecho/a,satisfecho/a,muy_insatisfecho/a,7.680607801202067
Rioja. La,24,hombre,nivel_bajo,no,si,si,no,1.492,educacion_superior,soltero/a,200.2472,23839.9139,muy_satisfecho/a,neutral,satisfecho/a,satisfecho/a,7.9935885246742755
Rioja. La,48,mujer,nivel_bajo,no,no,no,si,2.7917,primaria,casado/a,237.6827,33884.6637,satisfecho/a,satisfecho/a,satisfecho/a,satisfecho/a,8.611864849845222
Rioja. La,47,mujer,nivel_moderado,si,no_puede,si,no,1.6986,educacion_superior,soltero/a,132.4704,16391.954,satisfecho/a,satisfecho/a,satisfecho/a,muy_satisfecho/a,7.518576678321274
